age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
53,F,N4YI58X,,Basic Membership,02-09-2015,Yes,CID34293,Gift Vouchers/Coupons,?,Fiber_Optic,8:29:45,2,39.85,24087.96,10,656.38,Yes,No,No,Not Applicable,No reason specified,1
33,M,0MEL9SB,City,No Membership,12-03-2016,Yes,CID38390,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7:33:06,12,30.23,12441.98,Error,693.56,Yes,No,No,Not Applicable,Poor Website,1
43,M,AEA71BA,Village,No Membership,28-04-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:17:17,3,32.49,19917.28,5,,No,Yes,Yes,Unsolved,No reason specified,1
30,F,DXUBYBW,Town,Premium Membership,31-05-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,2:11:16,6,140.32,96917.34,17,788.78,Yes,No,Yes,Solved,Reasonable Price,0
15,F,GDLE5H0,Town,Platinum Membership,04-07-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,18:12:13,14,176.22,25129.17,4,837.86,No,Yes,Yes,Solved in Follow-up,Quality Customer Care,0
38,F,AE0CH5D,Town,Platinum Membership,13-09-2015,Yes,CID33145,Without Offers,Desktop,Wi-Fi,5:49:44,22,162.64,35697.55,25,712.9,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,0
11,F,RE3UQ22,Village,Silver Membership,21-08-2016,Yes,CID31577,Without Offers,?,Wi-Fi,18:05:36,19,54.53,6493.6,13,647.45,No,Yes,No,Not Applicable,Poor Website,1
44,F,LM9TZBS,Village,No Membership,16-06-2015,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,13:06:15,20,51.08,15965.42,25,676.5,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,1
42,M,KJM3ZZ0,,Basic Membership,13-01-2015,?,CID40060,Credit/Debit Card Offers,?,Wi-Fi,9:56:00,17,84.3,6102.57,-13.70254401,609.63,No,Yes,Yes,No Information Available,Too many ads,1
51,F,S2NNPOH,City,Basic Membership,21-12-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:26:05,-999,267.69,10360,23,658.57,No,Yes,No,Not Applicable,No reason specified,1
12,M,9OJFBA0,Town,Silver Membership,08-01-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23:18:12,16,300.12,17219.8,17,719.85,Yes,Yes,No,Not Applicable,Reasonable Price,0
28,F,0DGZE23,Town,Premium Membership,07-11-2016,Yes,CID8769,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:04:49,14,1040.65,4063.64,Error,782.19,Yes,No,Yes,Solved in Follow-up,No reason specified,0
40,F,L8QH8PQ,,Silver Membership,14-03-2016,Yes,CID36714,Gift Vouchers/Coupons,Both,Wi-Fi,8:18:16,5,274.42,30005.31,13,770.28,Yes,Yes,No,Not Applicable,Products always in Stock,0
28,M,3IQSH0N,Town,Basic Membership,28-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,11:10:11,-999,433.14,49025.16,25,236.5221922,Yes,Yes,Yes,Unsolved,Poor Product Quality,1
46,F,Y10DAO2,City,Platinum Membership,20-07-2016,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,17:38:06,15,74.59,4520.41,7,714.24,No,Yes,No,Not Applicable,Poor Website,0
45,F,G9LII6K,City,Basic Membership,08-10-2017,Yes,CID59998,Without Offers,Smartphone,Fiber_Optic,16:25:15,11,1126.263642,34059.31,29,613.45,No,Yes,Yes,Unsolved,Poor Website,1
63,M,O7WLZ6J,,Basic Membership,20-02-2015,?,CID31796,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:15:28,16,334.03,40853.63,18,644.64,Yes,No,No,Not Applicable,Poor Product Quality,1
47,M,Y2X3DQC,Village,Gold Membership,17-04-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,5:11:57,-999,99.09,24685.96,18,806.34,Yes,No,No,Not Applicable,Quality Customer Care,0
45,M,6QUK9CU,,Premium Membership,09-10-2016,Yes,CID6010,Without Offers,Desktop,Mobile_Data,12:30:02,8,108.68,1976.7,9,790.37,Yes,No,Yes,Unsolved,Products always in Stock,0
31,F,AF0YPVD,Town,Basic Membership,30-03-2017,Yes,CID56210,Without Offers,Smartphone,Wi-Fi,21:48:56,20,141.53,47581.9,15,615.27,No,Yes,Yes,Solved,Poor Product Quality,1
14,F,68ZVX8O,,Basic Membership,14-04-2017,?,CID26006,Gift Vouchers/Coupons,Desktop,Mobile_Data,8:24:24,17,34.37,33214.76,26,667.24,Yes,No,No,Not Applicable,Poor Product Quality,1
50,F,3E6OQHA,,Gold Membership,11-09-2017,Yes,CID17537,Gift Vouchers/Coupons,Desktop,Fiber_Optic,21:55:57,23,384.22,26518.16,26,629.68,Yes,No,Yes,Unsolved,Poor Website,1
17,M,9WDJVG3,City,Gold Membership,27-10-2016,Yes,CID9811,Credit/Debit Card Offers,Smartphone,Wi-Fi,6:12:37,20,982.11,38873.66,Error,798.71,No,Yes,Yes,No Information Available,Poor Customer Service,0
60,M,ROUZ1U5,City,Silver Membership,29-08-2016,Yes,CID26326,Without Offers,Desktop,Fiber_Optic,21:06:47,23,90.75,36055.01,7,1197.057201,Yes,No,Yes,Solved in Follow-up,Too many ads,0
35,M,Z8VNLEC,Town,Basic Membership,18-09-2017,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,18:42:13,23,151.22,44057.2,20,606.95,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
12,F,OI5AQ2T,City,Silver Membership,05-04-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,18:28:58,7,243.26,51939.12,5,,Yes,No,No,Not Applicable,User Friendly Website,0
46,F,W7PJ54Y,City,No Membership,19-03-2017,?,CID39540,Credit/Debit Card Offers,Smartphone,Wi-Fi,14:13:28,9,115.13,12118.36,16,,No,Yes,No,Not Applicable,Poor Website,1
31,M,F0DIPNO,,Basic Membership,21-07-2016,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,18:46:01,10,466.72,3424.37,28,263.2872746,Yes,No,Yes,Unsolved,Too many ads,1
43,M,YC86C9S,Town,No Membership,02-12-2016,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,0:43:07,8,407.77,34520.64,29,665.42,Yes,No,Yes,No Information Available,No reason specified,1
43,F,RRPFMZF,Town,Gold Membership,14-07-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,4:14:31,16,64.01,35867.94,8,,No,Yes,No,Not Applicable,Poor Customer Service,0
27,M,KQ81EAW,Village,Premium Membership,07-09-2016,Yes,CID62520,Credit/Debit Card Offers,Desktop,Mobile_Data,21:53:20,-999,128.54,19106.49,13,720.27,No,Yes,No,Not Applicable,Poor Website,0
20,M,2PCKETL,Town,Premium Membership,01-11-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,4:31:20,16,33.33,12755.3,26,981.1156712,Yes,No,Yes,Solved,Poor Customer Service,0
30,M,LMMOR7W,City,Basic Membership,09-12-2016,?,CID22129,Credit/Debit Card Offers,?,Fiber_Optic,20:38:19,17,63.11,14881.77,27,694.76,Yes,No,No,Not Applicable,Poor Product Quality,1
28,F,ZGBDIH4,City,Silver Membership,12-07-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:48:57,5,225.57,76707.43,3,754.53,Yes,Yes,Yes,Solved in Follow-up,Reasonable Price,0
28,M,C6OYLY1,City,Premium Membership,26-02-2017,No,xxxxxxxx,Without Offers,?,Fiber_Optic,3:57:01,7,34.04,1041.3,16,796.89,Yes,No,Yes,Solved,Poor Product Quality,0
25,M,2R0IAPI,Town,Premium Membership,07-09-2016,?,CID2332,Without Offers,Smartphone,Wi-Fi,5:57:32,22,114.17,46885.8,8,793.11,No,Yes,Yes,Unsolved,No reason specified,0
48,M,2ICK2PL,Town,Premium Membership,09-06-2016,Yes,CID43566,Credit/Debit Card Offers,Desktop,Wi-Fi,19:58:27,20,33.18,45830.41,3,809.6,No,Yes,No,Not Applicable,Reasonable Price,0
61,F,1XC3PYI,City,Silver Membership,06-06-2016,?,CID6836,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:08:59,17,291.26,37020.54,23,679.44,No,Yes,No,Not Applicable,Too many ads,1
38,F,0M6HT8O,City,Platinum Membership,30-06-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,22:23:42,7,112.7,81668.54,17,824.35,Yes,No,Yes,No Information Available,Reasonable Price,0
56,M,KY8L2RQ,City,Gold Membership,08-01-2016,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,13:00:01,20,302.7,35047.47,7,689.49,No,Yes,Yes,Unsolved,Too many ads,1
18,M,1BXMO3J,Town,Premium Membership,05-08-2015,?,CID45151,Without Offers,Smartphone,Fiber_Optic,4:24:21,4,32.73,14183.63,8,745.82,No,Yes,No,Not Applicable,Too many ads,0
35,F,110RJDT,,Platinum Membership,14-05-2017,Yes,CID8746,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:07:49,20,161.97,81312.78,14,768.78,No,Yes,No,Not Applicable,Products always in Stock,0
21,M,KQKM1S0,Town,No Membership,05-06-2016,?,CID63242,Credit/Debit Card Offers,Both,Wi-Fi,17:01:54,6,1240.098479,5779.5,14,534.32,Yes,Yes,No,Not Applicable,Poor Product Quality,1
37,F,840SVZ3,Village,Basic Membership,08-02-2015,?,CID32539,Credit/Debit Card Offers,Smartphone,Fiber_Optic,8:42:10,8,1235.743095,17149.65,14,640.5,No,Yes,No,Not Applicable,Poor Customer Service,1
19,F,Z9WKCJ2,,Basic Membership,27-11-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,22:31:48,10,204.04,22613.37,26,627.03,No,Yes,No,Not Applicable,Poor Product Quality,1
42,M,N3J3ZJG,,Platinum Membership,16-02-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:29:19,10,31.12,68798.77,13,486.9289762,No,Yes,No,Not Applicable,Products always in Stock,0
61,M,BSICPXB,City,No Membership,24-03-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:27:01,6,173.65,27395.55,21,533.96,Yes,No,No,Not Applicable,Poor Product Quality,1
10,M,VL7XGK7,Town,Gold Membership,10-05-2016,No,xxxxxxxx,Without Offers,?,Wi-Fi,8:41:11,19,378.75,35943.94,12,739.74,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
55,M,AY2EJUD,City,No Membership,30-06-2015,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,6:15:32,-999,300.19,27679.87,7,664.98,Yes,No,No,Not Applicable,Poor Customer Service,1
52,F,BEJ3DMH,Town,Gold Membership,14-09-2017,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,17:21:48,10,252.39,44398.03,8,750.53,Yes,Yes,Yes,Unsolved,Poor Product Quality,0
36,F,X6JQFZX,City,Silver Membership,15-12-2017,?,CID3408,Credit/Debit Card Offers,Desktop,Fiber_Optic,13:58:02,15,82.49,13297.39,26,237.5802467,Yes,No,Yes,Solved,Poor Website,0
18,M,KBNBJDZ,,Basic Membership,15-05-2015,Yes,CID53553,Credit/Debit Card Offers,?,Mobile_Data,17:59:39,-999,633.37,5980.68,27,711.38,Yes,Yes,No,Not Applicable,Too many ads,1
13,M,P9YCODT,Village,Gold Membership,22-10-2015,Yes,CID10522,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9:58:07,20,31.83,17359.01,23,,No,Yes,No,Not Applicable,No reason specified,0
43,F,5V5OFW3,Town,Basic Membership,27-07-2015,Yes,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,1:34:19,12,98.12,41434.72,17,582.7,No,Yes,No,Not Applicable,Poor Customer Service,1
10,F,A9BE9A7,City,Silver Membership,23-11-2015,Yes,CID5293,Gift Vouchers/Coupons,Desktop,Wi-Fi,13:34:16,25,68.53,17682.29,11,714.89,No,Yes,No,Not Applicable,Poor Website,1
48,F,Q9RY9NN,City,No Membership,13-09-2016,Yes,CID6827,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10:24:20,4,312.73,45625.05,27,609.17,Yes,Yes,Yes,Unsolved,No reason specified,1
51,F,3STR1HO,City,Silver Membership,20-06-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,0:23:51,4,247.42,18316.91,12,713.09,No,Yes,Yes,Unsolved,Poor Customer Service,0
37,M,T11PXGG,Town,Basic Membership,24-02-2017,Yes,CID56829,Without Offers,Desktop,Wi-Fi,6:35:49,10,136.48,36920.46,16,619.1,Yes,No,Yes,Solved in Follow-up,Poor Website,1
10,M,H336XGA,Village,No Membership,15-05-2017,?,xxxxxxxx,Without Offers,Desktop,Mobile_Data,17:27:55,9,186.01,45266.31,6,643.86,Yes,No,Yes,Solved in Follow-up,Too many ads,1
12,M,6M204D2,,Gold Membership,19-10-2016,Yes,CID5908,Without Offers,Both,Mobile_Data,2:01:01,16,313.79,32587.09,13,789.36,Yes,Yes,No,Not Applicable,Poor Customer Service,0
51,M,4UQ1096,Village,Premium Membership,04-11-2016,Yes,CID823,Without Offers,Smartphone,Fiber_Optic,10:59:58,16,98.26,86400.9,6,746,Yes,No,Yes,No Information Available,Quality Customer Care,0
40,M,WQXFESU,,Basic Membership,16-08-2015,Yes,CID56140,Gift Vouchers/Coupons,?,Mobile_Data,2:47:11,15,937.3,13197.53,21,718.59,Yes,Yes,No,Not Applicable,No reason specified,1
19,M,WO35HXF,,Platinum Membership,25-04-2015,?,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,2:20:00,11,266.01,94945.37,4,764.38,Yes,No,Yes,Solved in Follow-up,User Friendly Website,0
20,M,3URHZEN,Town,Gold Membership,09-09-2016,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,21:12:28,6,468.06,2289.26,18,779.81,Yes,Yes,No,Not Applicable,Reasonable Price,0
56,M,Z1K9TOJ,City,Silver Membership,02-05-2015,?,CID32256,Credit/Debit Card Offers,Desktop,Mobile_Data,14:49:09,-999,33.07,31207.58,28,755.23,No,Yes,No,Not Applicable,Too many ads,0
38,F,J9ROFI8,Town,Basic Membership,10-01-2015,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,23:50:36,23,256.17,24300.69,29,565.96,No,Yes,No,Not Applicable,Poor Customer Service,1
29,M,KXTLJLO,Town,Basic Membership,07-07-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,0:50:29,10,204.27,38220.45,19,668.82,No,Yes,No,Not Applicable,No reason specified,1
23,M,7SD7YGL,Town,Silver Membership,13-03-2016,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,6:23:48,-999,44.07,8587.12,16,683.79,No,Yes,Yes,Unsolved,No reason specified,1
54,F,MGAYROF,Village,No Membership,11-07-2017,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,4:16:51,7,68.91,13663.18,15,660.6,Yes,No,Yes,No Information Available,Poor Product Quality,1
44,M,MD2RIMA,Town,No Membership,09-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7:04:24,24,106.11,42286.11,23,,No,Yes,No,Not Applicable,Poor Customer Service,1
19,M,Y1JFKOL,Town,No Membership,31-03-2017,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,22:45:33,17,59.84,19023.77,9,696.92,Yes,No,Yes,No Information Available,Too many ads,1
53,M,A4M9IOH,,Platinum Membership,30-06-2017,?,CID62740,Without Offers,Both,Wi-Fi,1:26:48,15,500.93,22210.95,18,759.3,No,Yes,No,Not Applicable,Poor Website,0
28,F,QH6GS7C,City,Basic Membership,19-12-2017,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,3:04:20,9,320.81,27418.46,5,646.71,No,Yes,No,Not Applicable,Poor Customer Service,1
59,F,6P39RF6,Village,Basic Membership,27-07-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:39:44,15,143.95,21876.21,6,,Yes,No,No,Not Applicable,Poor Customer Service,1
12,F,RGZQYCA,City,No Membership,28-06-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:09:39,13,255.31,10769.6,24,622.64,Yes,Yes,No,Not Applicable,Poor Product Quality,1
21,F,K395MDG,City,Platinum Membership,30-12-2016,Yes,CID48064,Credit/Debit Card Offers,Desktop,Wi-Fi,3:14:31,6,172.7,28251.23,11,740.02,No,Yes,Yes,Solved,Poor Product Quality,0
14,F,P7YFXR9,Town,Gold Membership,26-10-2015,No,xxxxxxxx,Without Offers,Both,Mobile_Data,9:59:56,9,249.25,28464.23,20,1014.753157,No,Yes,Yes,Solved in Follow-up,Poor Website,1
20,F,2R1685F,Town,Platinum Membership,13-02-2015,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,1:01:13,13,484.64,41879.25,8,713.66,Yes,No,Yes,Solved in Follow-up,Poor Website,0
22,M,LCDIQE5,Town,Premium Membership,07-08-2015,?,xxxxxxxx,Without Offers,?,Mobile_Data,6:32:45,3,1194.540095,11749.97,9,798.63,No,Yes,No,Not Applicable,Poor Customer Service,0
51,F,IJW3ERG,City,Silver Membership,27-05-2015,Yes,CID27284,Without Offers,Smartphone,Wi-Fi,8:53:09,9,96.57,39599.37,Error,731,No,Yes,No,Not Applicable,Poor Product Quality,0
13,M,W4SO90I,City,Gold Membership,24-03-2016,?,CID41765,Gift Vouchers/Coupons,Smartphone,Mobile_Data,17:48:59,10,318.62,26563.47,24,,Yes,No,Yes,Unsolved,Poor Website,0
56,F,IVAYURD,City,No Membership,07-07-2015,Yes,CID27327,Credit/Debit Card Offers,?,Mobile_Data,17:37:34,9,33.46,28286.42,28,595.62,Yes,No,No,Not Applicable,Poor Customer Service,1
10,M,SW16JNA,City,Gold Membership,12-11-2016,Yes,CID34489,Credit/Debit Card Offers,Desktop,Fiber_Optic,14:14:36,23,58.39,44669.99,29,1068.600312,Yes,No,Yes,No Information Available,Too many ads,0
42,M,IAGXX8H,City,No Membership,30-06-2016,Yes,CID29515,Credit/Debit Card Offers,Desktop,Fiber_Optic,6:52:02,20,32.6,24389.49,8,506.36,Yes,No,Yes,Unsolved,Poor Customer Service,1
49,F,L9YDCJM,Town,Basic Membership,27-12-2016,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,0:39:07,15,485.81,19106.18,21,,Yes,Yes,No,Not Applicable,Poor Website,1
26,F,PCOZPCF,Town,Platinum Membership,10-06-2015,Yes,CID42043,Gift Vouchers/Coupons,Desktop,Wi-Fi,8:05:00,20,34.71,32712.32,11,835.96,Yes,No,No,Not Applicable,Products always in Stock,0
64,F,CIBWDHN,Town,No Membership,09-11-2017,Yes,CID59035,Without Offers,Desktop,Fiber_Optic,1:22:23,15,125.39,15778.77,17,660.53,Yes,No,Yes,Solved,Poor Website,1
45,M,WQ11WSU,City,Basic Membership,12-05-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,6:03:38,13,214.42,36839.25,24,896.3107773,No,Yes,Yes,Unsolved,Poor Product Quality,1
22,F,NPDEW3E,Village,No Membership,20-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,21:51:31,15,31.65,12107.29,26,661.88,No,Yes,No,Not Applicable,Too many ads,1
29,F,D95YL6J,,No Membership,18-04-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18:21:28,2,203.74,5320.65,24,624.57,No,Yes,No,Not Applicable,No reason specified,1
19,F,X0RDLLB,,Gold Membership,20-10-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,6:37:04,12,292.11,33527.01,15,797.97,No,Yes,Yes,Unsolved,Poor Product Quality,0
62,F,YV4EVXI,Town,Basic Membership,07-09-2017,?,CID35570,Gift Vouchers/Coupons,Both,Wi-Fi,13:02:22,15,394.44,12770.71,16,597.33,No,Yes,No,Not Applicable,Poor Website,1
50,F,8O17L97,Town,Silver Membership,18-05-2016,Yes,CID29486,Credit/Debit Card Offers,Desktop,Fiber_Optic,3:49:26,12,59.34,11355.18,24,703.39,Yes,No,Yes,Solved,Poor Product Quality,0
22,F,WXKW8Z2,City,Silver Membership,15-06-2016,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,17:46:29,22,210.86,35486.54,21,,No,Yes,Yes,Unsolved,Too many ads,0
47,F,8NXUW9Q,City,No Membership,07-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:51:15,8,346.02,21943.66,26,837.8774715,No,Yes,Yes,Unsolved,No reason specified,1
47,M,YAV2GUS,Town,No Membership,21-11-2016,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,15:03:51,19,40.37,7498.11,14,670.04,No,Yes,No,Not Applicable,Poor Product Quality,1
46,M,8CF0DP8,,Gold Membership,10-11-2016,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,23:46:18,12,205.37,36988.57,Error,655.43,No,Yes,No,Not Applicable,No reason specified,1
42,F,3ZT21RB,Town,Basic Membership,24-09-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,17:32:03,6,177.24,3914.17,27,599.68,Yes,No,No,Not Applicable,Poor Website,1
31,M,DTTAAXQ,Town,Platinum Membership,16-12-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,19:42:00,15,197.19,7968.25,4,706.76,Yes,No,Yes,Unsolved,Products always in Stock,0
45,M,R9D8TT1,City,Gold Membership,01-04-2015,?,CID26400,Without Offers,Smartphone,Mobile_Data,23:39:19,20,38.68,38584.55,3,806.81,Yes,No,Yes,No Information Available,Quality Customer Care,0
42,M,WPHY47O,City,Basic Membership,24-08-2015,?,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7:16:54,9,-749.8636698,48233.4,26,662.16,No,Yes,Yes,Solved,Too many ads,1
18,M,P9TISKC,Village,Silver Membership,26-07-2017,Yes,CID16621,Credit/Debit Card Offers,Both,Wi-Fi,10:55:21,7,504.02,4089.81,14,90.45488854,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
44,F,HZWPPUC,Village,Platinum Membership,03-06-2015,Yes,CID61541,Without Offers,?,Mobile_Data,17:48:20,11,2346.885003,8117.42,13,702.69,No,Yes,No,Not Applicable,No reason specified,0
50,F,4SVYY7Y,Town,No Membership,28-12-2016,Yes,CID51178,Without Offers,Smartphone,Fiber_Optic,21:11:01,21,65.21,22325.75,39.83034472,520.19,Yes,No,No,Not Applicable,Poor Product Quality,1
43,F,4MLW2FP,City,Gold Membership,07-11-2016,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,21:15:49,14,79.06,10482.05,6,641.87,No,Yes,No,Not Applicable,Poor Website,1
54,F,3JYD541,Village,Premium Membership,07-08-2015,Yes,CID5905,Gift Vouchers/Coupons,Desktop,Wi-Fi,23:40:56,19,198.25,15909.12,1,789.2,Yes,No,Yes,Solved,Reasonable Price,0
40,F,ILOG7Z2,,Silver Membership,11-11-2015,No,xxxxxxxx,Without Offers,Both,Fiber_Optic,1:32:48,22,213.15,10386.71,8,604.75,No,Yes,Yes,No Information Available,Too many ads,1
58,F,5E5AG8Y,Village,No Membership,24-07-2015,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,22:54:56,10,315.75,47367.59,26,705.07,No,Yes,No,Not Applicable,Poor Product Quality,1
34,F,O8YYJBQ,City,No Membership,11-11-2017,No,xxxxxxxx,Gift Vouchers/Coupons,?,Mobile_Data,7:13:20,14,-639.144364,14578.8,26,502.18,No,Yes,No,Not Applicable,Poor Website,1
25,F,KEEIEGO,City,Silver Membership,04-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,1:55:39,7,370.42,18576.21,16,759.24,Yes,No,Yes,No Information Available,Too many ads,0
36,M,UXQOR6X,City,Premium Membership,17-12-2017,Yes,CID33472,Credit/Debit Card Offers,Desktop,Fiber_Optic,1:19:12,14,88.81,35213.68,1,753.99,Yes,No,No,Not Applicable,Quality Customer Care,0
13,M,G25YQDP,,No Membership,15-03-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:38:31,15,292.05,30015,22,632.85,No,Yes,No,Not Applicable,Poor Product Quality,1
41,F,8NC9K8L,Town,Silver Membership,12-01-2015,No,xxxxxxxx,Without Offers,?,Fiber_Optic,0:34:08,14,73.08,11648.38,20,719.03,Yes,No,Yes,Solved,Poor Website,1
27,F,CLTV5M7,City,Silver Membership,21-10-2017,Yes,xxxxxxxx,Without Offers,Desktop,Wi-Fi,23:50:11,11,31.19,9545.52,12,265.9087001,No,Yes,No,Not Applicable,Poor Website,0
44,M,MQ7Y5JM,City,Silver Membership,20-02-2016,Yes,CID53686,Credit/Debit Card Offers,Smartphone,Mobile_Data,8:06:41,12,71.72,42719.93,20,730.14,No,Yes,Yes,Solved,Poor Customer Service,0
10,M,3T71NZV,City,Gold Membership,16-06-2017,Yes,CID62025,Credit/Debit Card Offers,Desktop,Fiber_Optic,2:48:23,10,77.05,19957.07,19,730.19,Yes,No,No,Not Applicable,Products always in Stock,0
42,F,6FDBJUJ,City,Platinum Membership,28-02-2017,?,CID59254,Gift Vouchers/Coupons,Desktop,Wi-Fi,9:36:55,10,661.42,20430.56,1,1125.992344,Yes,Yes,Yes,Unsolved,Quality Customer Care,0
14,F,YXBWCIM,Town,Basic Membership,08-07-2017,Yes,CID59503,Credit/Debit Card Offers,Desktop,Wi-Fi,21:56:25,9,33.03,30360.57,24,582.6,Yes,No,Yes,Unsolved,Poor Customer Service,1
40,M,6GP20RP,City,Basic Membership,04-12-2015,Yes,CID14163,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11:20:24,11,31.28,19727.13,11,686.27,Yes,No,No,Not Applicable,Poor Product Quality,1
16,M,PMEANQ1,City,Basic Membership,05-05-2016,Yes,CID59909,Credit/Debit Card Offers,Smartphone,Wi-Fi,0:39:01,18,605.17,36290.84,18,614.83,Yes,No,Yes,Solved,Poor Product Quality,1
40,M,PXH2YF5,,Premium Membership,11-09-2016,No,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,16:35:41,18,274.35,30990.07,8,754.12,No,Yes,Yes,No Information Available,Reasonable Price,0
28,F,2RSRXZ8,Town,Silver Membership,21-05-2015,Yes,CID15298,Credit/Debit Card Offers,Both,Fiber_Optic,8:42:29,9,357.41,36877.35,7,715.8,Yes,No,Yes,No Information Available,Poor Website,1
40,M,S7ED203,Town,Gold Membership,21-06-2016,Yes,CID43979,Credit/Debit Card Offers,Both,Fiber_Optic,20:00:54,15,1044.02,48200.17,12,764.64,Yes,Yes,No,Not Applicable,User Friendly Website,0
15,M,MN8DG8N,,No Membership,20-11-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:32:26,21,865.7987317,41700.15,17,854.7544331,No,Yes,Yes,Solved in Follow-up,Poor Website,1
22,M,L3H7DWQ,City,No Membership,13-06-2015,?,CID14398,Without Offers,Desktop,Wi-Fi,10:51:05,-999,1317.203666,10268.68,16,659.63,Yes,No,No,Not Applicable,Too many ads,1
